ph,hardness,turbidity,arsenic,chloramine,bacteria,lead,nitrates,mercury,is_safe
5.191834327140628,211.09418477114804,3.859800939300224,0.04,7.17,0.35,0.188,9.23,0.002,1.0
5.626339528125955,230.8579827708692,1.94331877663582,0.04,2.16,0.64,0.18,3.01,0.008,0.0
6.869638941459091,251.2934475373417,4.72670245351097,0.01,6.68,0.39,0.113,14.25,0.003,1.0
9.058628424072683,155.35755713289635,3.652134470079709,0.01,1.48,0.68,0.113,17.85,0.002,1.0
7.29188832527326,127.54429714087505,5.328712788466374,0.02,1.09,0.57,0.109,6.07,0.007,1.0
7.275908773683996,175.22037648489427,5.062297798479729,0.03,0.57,0.65,0.155,10.7,0.01,0.0
6.512737123980129,229.26386100755585,4.612963629350583,0.04,1.87,0.66,0.099,10.1,0.007,1.0
7.207886781343905,175.87029407292718,3.762741072399466,0.05,4.6,0.96,0.04,10.54,0.003,1.0
7.036752103833548,156.52063479849775,3.772919264661592,0.03,5.67,0.78,0.112,2.44,0.006,1.0
5.324941855611651,280.08965491445105,4.427137925692965,0.01,4.01,0.84,0.07,8.5,0.007,0.0
7.082300649174803,169.4689272555765,3.485577388223123,0.01,3.74,0.9,0.154,13.5,0.009,1.0
5.334183579602803,224.78793617826972,5.091357101284415,0.03,5.06,0.77,0.158,1.67,0.004,1.0
10.761897799889317,81.7108952702466,4.661798516052168,0.01,0.75,0.28,0.027,3.77,0.001,1.0
6.286806948436977,258.30005161775443,4.1048632751894125,0.01,7.55,0.37,0.152,13.18,0.005,0.0
9.79455869937693,129.87095837698382,2.9454187377034105,0.04,0.76,0.58,0.154,2.3,0.002,1.0
8.210443565143713,167.10219152011487,4.976055159693945,0.01,1.77,0.96,0.119,11.04,0.005,1.0
6.9417194379777,173.33438935151418,4.563183171238155,0.03,3.61,0.15,0.115,5.58,0.005,1.0
10.356118827208377,136.3237517489284,4.201849441297085,0.04,1.63,0.22,0.069,11.78,0.005,1.0
7.958984291884183,171.48362468653875,4.698007916123446,0.04,5.61,0.72,0.013,8.83,0.008,1.0
3.882631081313793,243.80794967931612,3.734001386870361,0.05,3.33,0.38,0.13,18.06,0.01,1.0
5.671773833095615,216.0428111329883,3.833159745782932,0.001,2.74,0.87,0.126,17.99,0.008,0.0
10.003300539211928,143.09428542421367,4.746381859076648,0.03,1.98,0.77,0.042,16.71,0.009,0.0
6.552847474374976,198.8069396513827,4.687986155246704,0.04,0.49,0.56,0.026,17.08,0.002,0.0
7.628552723143854,156.79369424379345,4.182057147919716,0.01,1.6,0.78,0.118,5.55,0.003,0.0
4.790840540243071,268.720881226567,3.258858945031528,0.001,6.56,0.31,0.163,11.01,0.007,1.0
7.710959938844849,181.93812564611977,4.288946820394494,0.03,6.78,0.23,0.162,15.63,0.003,0.0
8.291299005968142,211.21703429690413,3.4247019206523897,0.03,3.04,0.65,0.194,14.03,0.008,1.0
6.193170101205059,225.68342182130323,3.466645288112605,0.01,1.26,0.24,0.062,13.59,0.005,1.0
9.032660579144682,121.44144151263784,4.927218272272612,0.001,5.95,0.66,0.088,7.76,0.001,1.0
6.139493740895693,236.67402586960628,3.260906852708671,0.03,4.38,0.5,0.196,6.11,0.004,1.0
7.129424730462989,178.37235229089595,3.418610802866979,0.02,7.83,0.56,0.013,3.36,0.009,0.0
7.036752103833548,191.28521756431437,4.109590274369244,0.02,7.43,0.61,0.164,16.9,0.001,1.0
5.418503763025523,187.7768087099991,4.506539591260472,0.04,0.71,0.68,0.153,4.98,0.009,1.0
8.075494507899103,195.8049958466869,3.682919645453329,0.001,6.03,0.59,0.119,14.08,0.001,1.0
7.036752103833548,225.28770395196483,4.08170139800861,0.02,5.58,0.93,0.075,16.14,0.005,0.0
10.04967371845643,132.83283666326895,5.133477823277881,0.03,3.0,0.3,0.065,15.53,0.008,1.0
5.667650646643197,229.9283665401693,3.633213756490487,0.03,3.25,0.25,0.03,12.8,0.006,1.0
7.036752103833548,181.6891637214258,3.8079200615963935,0.001,4.79,0.41,0.06,0.01,0.003,1.0
8.92398060773871,135.93846747362704,4.155583189522957,0.04,5.23,0.12,0.075,7.47,0.001,1.0
6.428866313188399,225.6130938321488,4.184783371809045,0.03,3.49,0.37,0.105,8.84,0.005,1.0
6.960603501688507,201.7154524876896,4.978820187753845,0.02,3.48,0.3,0.052,0.29,0.004,1.0
5.873675845828995,203.32992815183525,5.412090884919163,0.04,6.66,0.64,0.044,0.23,0.001,1.0
6.795469009842269,187.78302010878767,5.163088153779066,0.05,6.84,0.64,0.154,9.48,0.006,1.0
10.041027974912506,113.8311121743512,3.8075626058306695,0.001,7.58,0.92,0.057,6.69,0.009,1.0
7.036752103833548,273.2556208042687,4.12478067750866,0.05,3.95,0.75,0.085,6.03,0.009,1.0
7.296037733901175,235.7351929386128,4.168526117629012,0.04,2.63,0.65,0.044,6.94,0.005,0.0
7.036752103833548,161.8264761362667,3.4975773906550995,0.03,2.2,0.58,0.035,2.64,0.007,1.0
5.862641232845869,185.06521994820335,5.507420939572829,0.04,2.11,0.31,0.136,12.26,0.004,1.0
7.29214180515922,174.48042698544876,4.466912564165001,0.001,7.99,0.35,0.099,8.49,0.009,0.0
8.062805643024472,200.49311204567687,4.471842000471335,0.04,4.78,0.89,0.02,9.73,0.004,1.0
7.821970940156012,157.1815454954205,3.532958335149624,0.03,4.73,0.25,0.144,7.36,0.01,0.0
11.301793996392291,77.45958610044372,3.309580397460676,0.05,2.37,0.36,0.178,16.01,0.004,1.0
6.593764313289441,233.51413245216145,2.346578095251962,0.05,5.68,0.62,0.062,17.27,0.006,0.0
9.161088612884836,119.841904634348,4.888061137333914,0.02,0.19,0.33,0.106,2.73,0.001,1.0
7.036752103833548,144.81526395966532,5.922581691937248,0.05,6.49,0.56,0.096,18.43,0.003,0.0
4.642953052237968,307.70602408798766,3.982867293106576,0.01,4.22,0.49,0.021,11.5,0.004,1.0
7.798453676201213,188.39494231709176,4.107267203260775,0.02,1.91,0.32,0.018,10.88,0.005,1.0
5.564342490630351,256.20882997776937,2.2859878491983503,0.01,6.37,0.15,0.156,7.85,0.007,0.0
7.88659122732868,213.05259073034645,4.589983507854727,0.02,3.67,0.21,0.08,0.55,0.009,0.0
7.443189014292676,193.12479889284373,2.6648327961143745,0.001,7.89,0.92,0.142,7.14,0.004,0.0
3.657123132566738,275.76714183651194,3.3146297303616934,0.02,5.4,0.53,0.075,15.62,0.009,1.0
9.597191856878178,167.0889759575684,5.145152870605282,0.03,2.21,0.09,0.083,7.66,0.007,1.0
6.9642259425787305,212.76449436191092,3.9904375721644056,0.02,1.42,0.84,0.14,4.52,0.0,1.0
7.672909522943807,152.87830510283902,4.268227481536438,0.01,4.84,0.03,0.049,8.32,0.0,1.0
6.7370040722130575,220.10010235916036,4.063170288841773,0.01,3.7,0.29,0.101,16.82,0.001,1.0
7.036752103833548,163.22446629720451,4.135745328854322,0.04,3.79,0.73,0.138,15.13,0.002,0.0
5.382489039471649,240.0182138905392,4.173330283253801,0.04,6.89,0.77,0.019,8.61,0.0,1.0
7.022952113429302,264.52560648587,4.971907098518464,0.01,0.29,0.69,0.02,0.71,0.009,0.0
7.036752103833548,250.7053938970432,2.9691360985959387,0.02,7.18,0.25,0.09,5.38,0.01,1.0
10.026223807942117,94.0913074831264,3.736228470573536,0.04,0.71,0.19,0.112,17.75,0.008,0.0
5.583832998476663,261.23382530839666,3.870156920624293,0.04,3.44,0.68,0.198,16.39,0.008,0.0
7.952929115572246,221.3698538449429,5.260014766135651,0.04,2.67,0.59,0.118,6.4,0.003,0.0
5.500186640904189,254.67270502539407,4.178478951476263,0.02,4.02,0.42,0.108,16.61,0.001,1.0
7.54370046605691,161.6231416269478,3.630536578397464,0.04,6.12,0.4,0.007,14.91,0.001,1.0
6.848331559049443,159.18805013792684,4.396604556065476,0.03,7.12,0.62,0.024,1.42,0.01,1.0
7.036752103833548,181.2105098732083,3.7795544920225694,0.01,0.1,0.28,0.02,3.21,0.006,1.0
5.9102517293372046,282.73901696086256,3.660922907594773,0.04,1.27,0.25,0.02,0.29,0.01,1.0
8.716820333772386,153.9800344608404,3.2051287672092674,0.02,0.83,0.71,0.09,1.24,0.004,1.0
6.016889135653399,221.1473077918809,4.422269232921709,0.04,7.65,0.79,0.199,2.01,0.001,1.0
9.567822726280443,173.11149825407034,4.197919054995084,0.05,1.37,0.14,0.065,18.37,0.009,0.0
4.296247023728075,278.1475240565239,4.16332898150423,0.03,3.67,0.15,0.033,16.36,0.008,1.0
3.551579176967154,323.124,3.965993969608624,0.01,6.62,0.18,0.134,12.33,0.005,0.0
8.52966934763357,157.7004810745708,3.776040837433535,0.01,2.13,0.7,0.122,1.45,0.01,1.0
8.065339036104211,174.1205842541131,3.75639170748219,0.01,2.5,0.2,0.052,0.55,0.008,1.0
9.158445163262003,186.67297297271332,4.525236730798256,0.03,5.98,0.95,0.162,14.05,0.001,1.0
8.848586282929045,188.9199828896792,4.014681857976119,0.03,6.29,0.44,0.197,10.49,0.002,0.0
9.495456381941786,185.87859436173136,4.168541279325788,0.001,4.76,0.03,0.013,13.77,0.002,1.0
8.052893916459475,198.99447428347503,3.6348445415750232,0.05,6.98,0.35,0.02,10.63,0.003,1.0
2.798549098862777,311.38395647301763,3.6632522218404526,0.01,3.23,0.39,0.016,11.34,0.008,1.0
6.425873866275697,188.98028152061903,3.731936502753873,0.03,1.87,0.32,0.028,8.02,0.002,1.0
7.757269665668284,213.04844514753444,4.165432285611471,0.02,7.18,0.59,0.051,5.48,0.004,1.0
7.748654706492547,239.78827775070775,2.51181049287789,0.02,4.93,0.39,0.011,14.95,0.007,1.0
5.117390302624234,225.6574044119953,3.9371884418353353,0.02,3.03,0.15,0.082,14.87,0.01,1.0
7.481535362094441,218.261169772179,4.262065436945668,0.03,5.6,0.97,0.017,3.83,0.004,1.0
5.374222584708865,201.33144005132263,3.642778438412919,0.03,7.0,0.09,0.18,3.63,0.001,0.0
7.063646975622253,140.61286572717435,3.395866240165589,0.02,6.59,0.22,0.043,2.32,0.007,0.0
6.87645104288265,190.84451360492767,4.54534092739007,0.01,1.8,0.03,0.079,8.69,0.004,1.0
4.812433652167467,250.18395350436757,3.020995900341481,0.02,3.05,0.58,0.127,1.76,0.004,1.0
4.99353073414005,242.6205031372363,3.153809336970371,0.02,2.17,0.37,0.06,14.49,0.004,0.0
4.78886106249815,234.89370257412287,2.8968521864425583,0.01,1.7,0.04,0.135,2.4,0.01,1.0
4.037287739350788,291.4618973983503,3.045048569942414,0.01,2.95,0.89,0.07,14.66,0.005,0.0
6.505872509363588,240.28791166558463,4.497528596739858,0.03,7.51,0.46,0.112,15.84,0.003,1.0
6.77977396685122,153.88630925684464,2.729104523430528,0.02,0.73,0.95,0.148,9.15,0.0,1.0
6.952511673596021,211.69729744028268,4.105495485312567,0.05,7.44,0.75,0.153,4.86,0.004,1.0
5.628406919430697,226.8300425846444,5.050683115260018,0.04,6.3,0.14,0.132,16.05,0.01,0.0
5.966000488790355,194.7962210453863,4.177139265761123,0.02,0.53,0.7,0.126,8.49,0.003,0.0
6.3194315449597305,180.96562086209,2.6531266883388063,0.04,6.37,0.8,0.194,8.16,0.006,1.0
8.027247869950068,193.3524163571854,3.480640836854313,0.01,4.52,0.55,0.17,18.01,0.003,1.0
8.882684452292407,135.52306243902953,3.8279208670614113,0.001,4.99,0.1,0.172,16.74,0.001,1.0
5.991283475366895,224.6085627613308,4.840562301475423,0.04,1.12,0.41,0.183,13.53,0.01,0.0
10.272444272154384,163.62462341358955,3.179884727399671,0.01,4.41,0.15,0.189,6.67,0.007,1.0
7.036752103833548,131.54774425866867,4.72812398548281,0.04,6.69,0.74,0.197,17.26,0.003,0.0
6.105140135043556,249.1413910240583,3.1030898440692822,0.05,5.66,0.49,0.062,4.91,0.004,1.0
9.443358884146123,73.4922336890611,3.4866464085132063,0.05,4.95,0.74,0.012,13.04,0.0,0.0
6.887414371129534,223.60305799350795,4.564188355184362,0.01,6.17,0.38,0.15,0.69,0.003,1.0
6.512900833266178,169.21747977107242,4.404040364778451,0.05,1.54,0.28,0.01,2.0,0.004,1.0
5.772718094851822,213.3635445923109,6.494249467472996,0.04,4.34,0.85,0.1,12.71,0.005,1.0
4.912557262009445,308.2538329449222,4.897372508450066,0.001,3.31,0.48,0.182,10.66,0.005,1.0
9.73956194896991,166.94886404872258,2.568079876725237,0.03,2.2,0.01,0.19,10.63,0.003,1.0
5.5419790193089264,185.67187362857936,3.6729759831771327,0.01,7.38,0.6,0.193,10.52,0.003,1.0
7.036752103833548,193.5034147799037,3.6017354805033044,0.03,6.25,0.57,0.106,6.4,0.005,0.0
7.036752103833548,143.30020028246173,3.4517400465867496,0.03,4.86,0.85,0.101,6.48,0.008,1.0
6.448931033409073,240.24477096583743,3.6221955223639024,0.04,4.78,0.45,0.013,16.7,0.003,1.0
5.477912294546052,211.39884388167337,3.774256121104987,0.01,6.37,0.58,0.006,6.03,0.003,0.0
8.544708661673045,181.41340206347968,2.3181524802481963,0.04,1.94,0.18,0.031,9.84,0.003,0.0
7.37859701625866,175.98244710908247,3.215219463201259,0.03,7.82,0.31,0.115,18.27,0.005,0.0
6.664003050003359,199.58871845460956,2.227727884059556,0.03,4.16,0.55,0.093,7.85,0.009,1.0
6.775582812405084,218.4149289477376,4.333636278302867,0.01,4.87,0.11,0.166,16.54,0.009,0.0
8.736371210915214,194.677687162862,3.802116117316719,0.04,1.1,0.26,0.157,11.21,0.002,1.0
7.146976296126542,196.5626845593928,4.025762215893221,0.001,2.05,0.91,0.073,17.73,0.006,1.0
7.036752103833548,242.9094363065688,5.6522221130790165,0.03,5.81,0.4,0.02,18.95,0.007,0.0
5.040331692395899,232.23447906840016,3.603325615207352,0.04,1.68,0.03,0.11,1.08,0.008,1.0
7.036752103833548,281.58216230439865,4.003819011511167,0.04,1.75,0.32,0.017,14.37,0.001,1.0
7.745499128179053,168.35562378013276,4.043334781475608,0.04,6.31,0.26,0.155,15.05,0.009,0.0
6.259651602740059,208.37943033010623,4.213405262223435,0.01,5.23,0.05,0.156,18.78,0.006,1.0
8.596391179552715,189.52316077036443,3.519884366217547,0.04,7.93,0.4,0.143,6.14,0.008,1.0
5.767349596865663,272.4721780907016,3.896090487367949,0.04,3.09,0.44,0.093,3.98,0.001,1.0
7.0889406421502255,206.36412193936965,5.661104287047449,0.05,7.24,0.36,0.102,2.53,0.0,1.0
8.029181612754343,158.04039836256337,4.388551011831945,0.02,1.41,0.25,0.167,9.14,0.008,1.0
7.036752103833548,286.2017632826901,4.120931424045978,0.04,3.01,0.02,0.178,16.05,0.002,1.0
4.72578556493077,249.67099941958304,3.156331419586468,0.02,6.9,0.2,0.05,16.42,0.005,1.0
8.195765359895596,214.517610399437,3.218709224251616,0.001,7.85,0.75,0.109,9.21,0.008,0.0
6.4437536684450585,196.61599162323736,4.498684931428612,0.04,3.15,0.24,0.02,3.74,0.008,1.0
7.039094321089831,179.64522454627132,4.366031350632882,0.02,7.34,0.51,0.173,7.23,0.006,0.0
7.036752103833548,185.75572785563844,4.407566169075395,0.04,6.06,0.51,0.093,4.2,0.009,1.0
7.036752103833548,185.8467966778486,5.110414148991792,0.04,5.3,0.01,0.117,11.98,0.004,1.0
6.945224092344811,220.96004111995595,4.823082013933822,0.02,4.33,0.34,0.172,0.88,0.01,1.0
5.742110407437118,188.2166040178224,3.323069563743198,0.04,3.23,0.15,0.163,18.18,0.006,1.0
5.596627849736466,177.213791697649,5.235111120685716,0.04,0.26,0.23,0.128,14.66,0.002,1.0
7.350378986684694,193.63336684342391,3.6639221839230154,0.03,7.25,0.36,0.1,14.38,0.005,1.0
6.262798867453871,206.88974832096005,4.0125175583490025,0.01,4.62,0.79,0.102,4.87,0.006,1.0
9.927023723224528,208.4907383229773,4.051733473083127,0.02,6.64,0.26,0.2,14.45,0.003,0.0
5.381407519092974,175.57430659625325,4.364066934823452,0.03,5.98,0.94,0.128,7.67,0.008,1.0
4.961352728384606,166.25996162297542,3.902837833888625,0.03,7.97,0.02,0.028,10.91,0.008,0.0
6.4570975247378914,192.26494470628745,2.637364885184688,0.04,3.67,0.2,0.012,8.32,0.004,1.0
6.53936951037342,214.638602791759,4.527364378116469,0.05,4.49,0.51,0.023,16.27,0.006,1.0
6.252410004649734,225.78410088181147,2.722908160538052,0.03,1.19,0.83,0.079,15.17,0.004,1.0
7.967344823111111,180.531706882548,4.069358772118035,0.001,0.8,0.54,0.163,10.42,0.008,0.0
7.036752103833548,212.7316900178758,4.825792283459244,0.01,3.66,0.2,0.148,6.19,0.008,1.0
7.60952119012474,223.2883935684083,3.145842902755236,0.03,3.65,0.73,0.164,14.61,0.008,0.0
6.887863943894864,173.32502242479376,5.454487652366452,0.02,7.17,0.09,0.179,7.76,0.001,1.0
9.879071257570804,208.90564522641387,4.218831154474738,0.03,0.48,0.59,0.141,18.98,0.01,0.0
7.638761770450097,178.2716356163275,4.496626599284417,0.05,2.2,0.65,0.137,7.77,0.0,1.0
6.961891686003921,223.59583899581307,3.4467284598639263,0.04,6.12,0.32,0.049,1.61,0.001,1.0
8.060609623630814,208.04271074179587,3.6009056695460324,0.03,4.37,0.24,0.011,6.75,0.001,0.0
7.240271791102996,213.42313924496764,3.832597166985505,0.03,4.91,0.8,0.193,10.2,0.006,1.0
7.486779708528253,199.6777844725584,5.048833995025392,0.001,5.38,0.36,0.004,7.24,0.002,1.0
8.410460642866257,234.87652439147607,2.977359946090722,0.01,7.83,0.52,0.103,15.72,0.005,1.0
6.143921454143699,175.27407595533003,3.476213303592504,0.02,6.44,0.29,0.186,2.84,0.0,1.0
6.096179889884819,174.87162930711008,5.142471131650314,0.02,5.56,0.03,0.19,0.15,0.007,0.0
6.3848240094579065,243.6880748737545,4.144998517816148,0.02,5.61,0.37,0.147,0.83,0.006,1.0
9.46266601699853,225.3993069787851,2.850183765643185,0.01,2.59,0.57,0.19,7.01,0.009,1.0
7.868147086463669,199.0359730490921,4.315898406460025,0.01,2.99,0.4,0.153,11.37,0.008,1.0
5.873157137066786,153.67338148945828,5.120887964619865,0.04,1.64,0.28,0.141,6.15,0.007,1.0
7.036752103833548,186.8730136696725,5.14411422012617,0.02,5.42,0.69,0.111,15.27,0.001,1.0
6.529304448100373,210.0040334970035,3.361088406841675,0.01,7.35,0.67,0.089,11.26,0.001,0.0
5.152203721876962,207.29925980734384,4.689842817950895,0.01,4.86,0.41,0.099,10.2,0.001,1.0
7.858662778844826,210.9547539715404,3.42247052094365,0.001,2.55,0.74,0.074,18.42,0.007,0.0
7.704410252313842,234.63595110392544,3.0313643685904275,0.04,0.63,0.44,0.142,1.69,0.002,1.0
6.728004385653386,201.1268956256237,4.410697353226663,0.001,5.17,0.3,0.156,15.69,0.003,1.0
10.46450247726032,190.99484831095265,4.956358408285043,0.02,0.45,0.28,0.083,15.32,0.005,1.0
9.112786250314787,205.9410720799665,4.567087633865015,0.001,4.08,0.53,0.057,17.18,0.005,1.0
8.07980835815327,174.1610935117429,3.6110574411161216,0.001,4.81,0.1,0.028,14.08,0.009,1.0
7.078659419377965,232.5818483030484,3.696640140724124,0.01,0.17,0.59,0.042,15.34,0.006,1.0
7.036752103833548,139.3311517595722,4.093097748782288,0.05,4.18,0.06,0.117,3.19,0.004,0.0
8.043889299098865,169.68822486897415,3.1599493699500583,0.01,4.9,0.17,0.126,4.57,0.008,0.0
7.040244978430556,192.955982524112,3.993409763685828,0.01,0.59,0.42,0.064,15.42,0.004,0.0
5.483974108801343,166.16183690283327,4.063613621049694,0.05,6.1,0.72,0.115,1.22,0.002,1.0
8.534406879569957,248.5774824415473,2.5447337011519235,0.02,1.77,0.21,0.089,9.19,0.004,1.0
7.26659453474728,176.85369633581055,3.357439470656984,0.001,7.0,0.36,0.117,18.84,0.001,0.0
6.256651147926919,181.0723072514765,4.181050752789532,0.01,6.42,0.76,0.168,17.85,0.009,1.0
7.240351005742477,201.99719579558885,3.782971899999771,0.03,0.88,0.42,0.159,2.7,0.001,1.0
8.692115322047213,144.2363578280657,2.283475159435164,0.04,4.27,0.44,0.039,0.55,0.005,1.0
8.639540977998708,168.61396655389785,4.192932215458884,0.05,6.95,0.39,0.17,4.94,0.001,1.0
7.179864148534108,180.8542106109496,3.878447313763328,0.02,1.41,0.72,0.034,17.27,0.004,0.0
7.163999222574383,203.78159785067467,3.3543222667273684,0.03,3.99,0.85,0.005,10.61,0.005,1.0
8.926113143092786,189.9879470494756,2.752134121425607,0.03,7.96,0.98,0.104,16.47,0.009,1.0
6.35311030182946,206.2698099355494,2.856175486931272,0.03,2.38,0.53,0.199,12.84,0.01,1.0
6.681553567542745,238.51244061504585,2.9567480753018724,0.03,2.83,0.79,0.112,10.9,0.008,1.0
5.44532598066911,201.37945912207348,3.946989523134861,0.03,2.46,0.06,0.072,3.36,0.008,1.0
7.539881892843843,185.82597533815368,4.531593669500014,0.02,7.78,0.05,0.088,16.67,0.004,1.0
7.036752103833548,199.91801362570047,4.482459763675931,0.02,6.53,0.48,0.112,9.87,0.001,0.0
4.370476580258797,188.6540372531146,4.64938203413864,0.01,2.16,0.28,0.116,3.27,0.009,1.0
10.316400384553162,217.2668424334475,3.4073494284238364,0.001,2.83,0.36,0.056,7.05,0.006,1.0
6.599593818953803,198.323260816452,4.702310752770497,0.03,7.57,0.99,0.13,11.43,0.001,0.0
4.197583589415031,189.47367665563823,5.206480177207682,0.01,3.54,0.74,0.16,15.37,0.004,1.0
7.920794564373236,173.35715056714022,3.3743265226271983,0.001,1.39,0.35,0.118,17.14,0.006,0.0
6.330732765446402,166.73800899675925,3.9400004233930663,0.02,4.57,0.89,0.142,17.18,0.006,1.0
7.036752103833548,181.29612506605463,5.128346524187511,0.03,3.15,0.13,0.123,2.06,0.003,1.0
7.76414261000218,186.13243188501772,4.105178268056135,0.001,4.71,1.0,0.133,17.98,0.008,1.0
8.237142633897012,190.059694941258,4.93910944137509,0.05,6.48,0.72,0.158,17.1,0.005,1.0
5.6792341150880805,188.18869614919663,2.3395727358561844,0.03,2.73,0.93,0.165,4.0,0.0,1.0
7.417570368300503,193.7718783685728,4.671557881112399,0.01,0.06,0.07,0.044,12.52,0.004,1.0
4.775983438506525,196.27396370686995,4.382161618971923,0.02,4.26,0.29,0.099,11.95,0.004,0.0
7.865094970430806,210.0392942912845,4.795025554920153,0.001,4.36,0.2,0.022,3.1,0.009,1.0
5.903465715091598,201.8640323463781,4.5870867193147005,0.001,2.03,0.27,0.108,4.13,0.002,0.0
7.705711006313976,178.92285762430564,3.8619560774085047,0.05,5.45,0.57,0.044,5.51,0.0,0.0
7.815121777828159,190.3139043160345,3.096163272201657,0.04,1.58,0.43,0.169,9.33,0.006,0.0
6.139743031734375,168.44421445078433,3.841221573687875,0.04,6.24,0.07,0.122,18.06,0.002,0.0
5.041405027891031,193.16785349406788,4.543685761333924,0.01,2.77,0.1,0.188,11.23,0.006,0.0
8.675192691679182,200.73594119781825,4.978575359632432,0.04,3.93,0.55,0.105,3.18,0.006,0.0
7.689358003612376,221.35688549113,4.978556094767624,0.04,4.77,0.76,0.036,3.81,0.008,0.0
8.57012912066282,200.07187478771368,4.60440456098565,0.03,7.79,0.33,0.063,10.96,0.001,1.0
5.6717623259348064,184.78184191345,3.268693506763812,0.001,1.43,0.99,0.063,16.95,0.003,1.0
6.624806427804383,204.342927508927,2.8409107556338893,0.03,1.73,0.69,0.005,1.16,0.001,1.0
6.541007699013848,195.56688949362348,2.355934229271096,0.01,6.89,0.84,0.115,8.6,0.004,1.0
7.036752103833548,169.18873565554355,6.739,0.02,0.81,0.51,0.098,10.9,0.003,1.0
9.241197563363231,223.6913502466324,5.265728857736182,0.03,6.93,0.42,0.165,10.82,0.006,1.0
7.036752103833548,162.62628692579722,4.514981623747227,0.03,6.27,0.67,0.092,5.21,0.01,0.0
6.340809022225877,158.3427412395423,5.458609690232223,0.04,5.85,0.21,0.066,0.6,0.003,1.0
5.980357226763917,181.25870473997048,4.24724014869094,0.04,5.14,0.44,0.093,7.08,0.004,1.0
